#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CSNK1G2	LRP5	9606.ENSP00000255641	9606.ENSP00000294304	0	0	0	0	0	0	0.900	0	0.900
CSNK1G2	DVL1	9606.ENSP00000255641	9606.ENSP00000368169	0	0	0	0	0	0.111	0.900	0	0.907
CSNK1G2	GSK3B	9606.ENSP00000255641	9606.ENSP00000324806	0	0	0	0	0	0.101	0.900	0	0.906
CSNK1G2	LRP6	9606.ENSP00000255641	9606.ENSP00000261349	0	0	0	0	0	0	0.900	0	0.900
CSNK1G3	YWHAH	9606.ENSP00000353904	9606.ENSP00000248975	0	0	0	0	0	0.059	0.900	0	0.901
CSNK1G3	YWHAE	9606.ENSP00000353904	9606.ENSP00000264335	0	0	0	0	0	0.059	0.900	0	0.901
CSNK1G3	TP53	9606.ENSP00000353904	9606.ENSP00000269305	0	0	0	0	0	0	0.900	0	0.900
CSNK1G3	YWHAG	9606.ENSP00000353904	9606.ENSP00000306330	0	0	0	0	0	0.059	0.900	0	0.901
CSNK1G3	SFN	9606.ENSP00000353904	9606.ENSP00000340989	0	0	0	0	0	0.059	0.900	0	0.901
CSNK1G3	YWHAZ	9606.ENSP00000353904	9606.ENSP00000379287	0	0	0	0	0	0.059	0.900	0	0.901
CSNK1G3	GLI2	9606.ENSP00000353904	9606.ENSP00000390436	0	0	0	0	0	0.077	0.900	0	0.903
CSNK1G3	YWHAB	9606.ENSP00000353904	9606.ENSP00000361930	0	0	0	0	0	0.059	0.900	0	0.901
CSNK1G3	YWHAQ	9606.ENSP00000353904	9606.ENSP00000371267	0	0	0	0	0	0.059	0.900	0	0.901
CSNK2A1	DVL2	9606.ENSP00000217244	9606.ENSP00000005340	0	0	0	0	0	0.544	0.900	0	0.952
CSNK2A1	NFATC1	9606.ENSP00000217244	9606.ENSP00000389377	0	0	0	0	0	0	0.900	0	0.900
CSNK2A1	DVL3	9606.ENSP00000217244	9606.ENSP00000316054	0	0	0	0	0	0.540	0.900	0	0.952
CSNK2A1	HDAC1	9606.ENSP00000217244	9606.ENSP00000362649	0	0	0	0	0	0.834	0.720	0	0.951
CSNK2A1	DVL1	9606.ENSP00000217244	9606.ENSP00000368169	0	0	0	0	0	0.673	0.900	0	0.965
CSNK2A1	JUN	9606.ENSP00000217244	9606.ENSP00000360266	0	0	0	0	0	0.674	0.900	0	0.966
CSNK2A1	CSNK2A2	9606.ENSP00000217244	9606.ENSP00000262506	0	0	0	0.981	0	0.885	0.800	0	0.976
CSNK2A1	PTEN	9606.ENSP00000217244	9606.ENSP00000361021	0	0	0	0	0	0.687	0.900	0	0.967
CSNK2A1	HDAC2	9606.ENSP00000217244	9606.ENSP00000430432	0	0	0	0	0	0.888	0.720	0	0.967
CSNK2A1	TP53	9606.ENSP00000217244	9606.ENSP00000269305	0	0	0	0	0	0.871	0.900	0	0.986
CSNK2A1	CSNK2B	9606.ENSP00000217244	9606.ENSP00000365042	0	0	0	0	0	0.998	0.800	0	0.999
CSNK2A2	DVL2	9606.ENSP00000262506	9606.ENSP00000005340	0	0	0	0	0	0.150	0.900	0	0.911
CSNK2A2	DVL3	9606.ENSP00000262506	9606.ENSP00000316054	0	0	0	0	0	0.150	0.900	0	0.911
CSNK2A2	DVL1	9606.ENSP00000262506	9606.ENSP00000368169	0	0	0	0	0	0.150	0.900	0	0.911
CSNK2A2	PTEN	9606.ENSP00000262506	9606.ENSP00000361021	0	0	0	0	0	0.321	0.900	0	0.929
CSNK2A2	TP53	9606.ENSP00000262506	9606.ENSP00000269305	0	0	0	0	0	0.435	0.900	0	0.941
CSNK2A2	CSNK2B	9606.ENSP00000262506	9606.ENSP00000365042	0	0	0	0	0	0.974	0.800	0	0.994
CSNK2A3	CSNK2B	9606.ENSP00000473553	9606.ENSP00000365042	0	0	0	0	0	0.934	0.800	0	0.986
CSNK2B	DVL2	9606.ENSP00000365042	9606.ENSP00000005340	0	0	0	0	0	0.270	0.900	0	0.923
CSNK2B	NFKBIA	9606.ENSP00000365042	9606.ENSP00000216797	0	0	0	0	0	0.527	0.800	0	0.901
CSNK2B	TP53	9606.ENSP00000365042	9606.ENSP00000269305	0	0	0	0	0	0.694	0.900	0	0.968
CSNK2B	DVL3	9606.ENSP00000365042	9606.ENSP00000316054	0	0	0	0	0	0	0.900	0	0.900
CSNK2B	PTEN	9606.ENSP00000365042	9606.ENSP00000361021	0	0	0	0	0	0	0.900	0	0.900
CSNK2B	DVL1	9606.ENSP00000365042	9606.ENSP00000368169	0	0	0	0	0	0	0.900	0	0.900
CTBP1	RB1	9606.ENSP00000290921	9606.ENSP00000267163	0	0	0	0	0	0.480	0.900	0	0.945
CTBP1	NOTCH1	9606.ENSP00000290921	9606.ENSP00000277541	0	0	0	0	0	0.104	0.900	0	0.906
CTBP1	NLK	9606.ENSP00000290921	9606.ENSP00000384625	0	0	0	0	0	0	0.900	0	0.900
CTBP1	PPARD	9606.ENSP00000290921	9606.ENSP00000310928	0	0	0	0	0	0.103	0.900	0	0.906
CTBP1	SMAD4	9606.ENSP00000290921	9606.ENSP00000341551	0	0	0	0	0	0.056	0.900	0	0.901
CTBP1	TLE2	9606.ENSP00000290921	9606.ENSP00000466542	0	0	0	0	0	0.227	0.900	0	0.919
CTBP1	MYC	9606.ENSP00000290921	9606.ENSP00000479618	0	0	0	0	0	0.108	0.900	0	0.906
CTBP1	TLE4	9606.ENSP00000290921	9606.ENSP00000365720	0	0	0	0	0	0.248	0.900	0	0.921
CTBP1	TLE3	9606.ENSP00000290921	9606.ENSP00000452871	0	0	0	0	0	0.248	0.900	0	0.921
CTBP1	RBPJ	9606.ENSP00000290921	9606.ENSP00000345206	0	0	0	0	0	0.145	0.900	0	0.910
CTBP1	UBE2I	9606.ENSP00000290921	9606.ENSP00000348056	0	0	0	0	0	0.317	0.900	0	0.928
CTBP1	TLE1	9606.ENSP00000290921	9606.ENSP00000365682	0	0	0	0	0	0.248	0.900	0	0.921
CTBP1	CTBP2	9606.ENSP00000290921	9606.ENSP00000311825	0	0	0	0.980	0	0.880	0.800	0	0.975
CTBP1	CTNNB1	9606.ENSP00000290921	9606.ENSP00000344456	0	0	0	0	0	0.596	0.900	0	0.957
CTBP1	HDAC2	9606.ENSP00000290921	9606.ENSP00000430432	0	0	0	0	0	0.773	0.900	0	0.976
CTBP1	HDAC1	9606.ENSP00000290921	9606.ENSP00000362649	0	0	0	0	0	0.758	0.900	0	0.974
CTNNB1	DVL2	9606.ENSP00000344456	9606.ENSP00000005340	0	0	0	0	0	0.496	0.900	0	0.947
CTNNB1	TBL1X	9606.ENSP00000344456	9606.ENSP00000217964	0	0	0	0	0	0.865	0.900	0	0.985
CTNNB1	HGF	9606.ENSP00000344456	9606.ENSP00000222390	0	0	0	0	0	0	0.900	0	0.900
CTNNB1	YWHAH	9606.ENSP00000344456	9606.ENSP00000248975	0	0	0	0	0	0.058	0.900	0	0.901
CTNNB1	MMP7	9606.ENSP00000344456	9606.ENSP00000260227	0	0	0	0	0	0.073	0.900	0	0.903
CTNNB1	LRP6	9606.ENSP00000344456	9606.ENSP00000261349	0	0	0	0	0	0.526	0.900	0	0.950
CTNNB1	PPP2R5A	9606.ENSP00000344456	9606.ENSP00000261461	0	0	0	0	0	0	0.900	0	0.900
CTNNB1	EP300	9606.ENSP00000344456	9606.ENSP00000263253	0	0	0	0	0	0.930	0.900	0	0.992
CTNNB1	KDR	9606.ENSP00000344456	9606.ENSP00000263923	0	0	0	0	0	0.225	0.900	0	0.919
CTNNB1	PIK3CA	9606.ENSP00000344456	9606.ENSP00000263967	0	0	0	0	0	0.123	0.900	0	0.908
CTNNB1	YWHAE	9606.ENSP00000344456	9606.ENSP00000264335	0	0	0	0	0	0.125	0.900	0	0.908
CTNNB1	FBXW11	9606.ENSP00000344456	9606.ENSP00000265094	0	0	0	0	0	0.894	0.900	0	0.988
CTNNB1	LEF1	9606.ENSP00000344456	9606.ENSP00000265165	0	0	0	0	0	0.976	0.900	0	0.997
CTNNB1	EGF	9606.ENSP00000344456	9606.ENSP00000265171	0	0	0	0	0	0.116	0.900	0	0.907
CTNNB1	ITGB7	9606.ENSP00000344456	9606.ENSP00000267082	0	0	0	0	0	0.056	0.900	0	0.901
CTNNB1	IGF1R	9606.ENSP00000344456	9606.ENSP00000268035	0	0	0	0	0	0.386	0.900	0	0.936
CTNNB1	ERBB2	9606.ENSP00000344456	9606.ENSP00000269571	0	0	0	0	0	0.760	0.900	0	0.975
CTNNB1	EGFR	9606.ENSP00000344456	9606.ENSP00000275493	0	0	0	0	0	0.789	0.900	0	0.978
CTNNB1	NTRK2	9606.ENSP00000344456	9606.ENSP00000277120	0	0	0	0	0	0.142	0.900	0	0.910
CTNNB1	NOTCH1	9606.ENSP00000344456	9606.ENSP00000277541	0	0	0	0	0	0.400	0.900	0	0.937
CTNNB1	TCF7L1	9606.ENSP00000344456	9606.ENSP00000282111	0	0	0	0	0	0.879	0.900	0	0.987
CTNNB1	WNT3A	9606.ENSP00000344456	9606.ENSP00000284523	0	0	0	0	0	0.180	0.900	0	0.914
CTNNB1	FZD1	9606.ENSP00000344456	9606.ENSP00000287934	0	0	0	0	0	0.121	0.900	0	0.908
CTNNB1	TFF1	9606.ENSP00000344456	9606.ENSP00000291527	0	0	0	0	0	0.270	0.900	0	0.923
CTNNB1	WNT1	9606.ENSP00000344456	9606.ENSP00000293549	0	0	0	0	0	0.764	0.900	0	0.975
CTNNB1	LRP5	9606.ENSP00000344456	9606.ENSP00000294304	0	0	0	0	0	0.327	0.900	0	0.929
CTNNB1	NCSTN	9606.ENSP00000344456	9606.ENSP00000294785	0	0	0	0	0	0	0.900	0	0.900
CTNNB1	IGF1	9606.ENSP00000344456	9606.ENSP00000302665	0	0	0	0	0	0	0.900	0	0.900
CTNNB1	FOS	9606.ENSP00000344456	9606.ENSP00000306245	0	0	0	0	0	0	0.900	0	0.900
CTNNB1	YWHAG	9606.ENSP00000344456	9606.ENSP00000306330	0	0	0	0	0	0.058	0.900	0	0.901
CTNNB1	PPARD	9606.ENSP00000344456	9606.ENSP00000310928	0	0	0	0	0	0.056	0.900	0	0.901
CTNNB1	DVL3	9606.ENSP00000344456	9606.ENSP00000316054	0	0	0	0	0	0.496	0.900	0	0.947
CTNNB1	MET	9606.ENSP00000344456	9606.ENSP00000317272	0	0	0	0	0	0.518	0.900	0	0.949
CTNNB1	RUVBL1	9606.ENSP00000344456	9606.ENSP00000318297	0	0	0	0	0	0.843	0.800	0	0.967
CTNNB1	FZD2	9606.ENSP00000344456	9606.ENSP00000323901	0	0	0	0	0	0.121	0.900	0	0.908
CTNNB1	GSK3B	9606.ENSP00000344456	9606.ENSP00000324806	0	0	0	0	0	0.968	0.900	0	0.996
CTNNB1	PSEN1	9606.ENSP00000344456	9606.ENSP00000326366	0	0	0	0	0	0.890	0.900	0	0.988
CTNNB1	CUL1	9606.ENSP00000344456	9606.ENSP00000326804	0	0	0	0	0	0.512	0.900	0	0.949
CTNNB1	TCF7	9606.ENSP00000344456	9606.ENSP00000340347	0	0	0	0	0	0.858	0.900	0	0.985
CTNNB1	WNT8B	9606.ENSP00000344456	9606.ENSP00000340677	0	0	0	0	0	0.180	0.900	0	0.914
CTNNB1	SFN	9606.ENSP00000344456	9606.ENSP00000340989	0	0	0	0	0	0.326	0.900	0	0.929
CTNNB1	SMAD4	9606.ENSP00000344456	9606.ENSP00000341551	0	0	0	0	0	0.297	0.900	0	0.926
CTNNB1	MAP2K6	9606.ENSP00000344456	9606.ENSP00000468348	0	0	0	0	0	0	0.900	0	0.900
CTNNB1	PSENEN	9606.ENSP00000344456	9606.ENSP00000468411	0	0	0	0	0	0	0.900	0	0.900
CTNNB1	EFNA1	9606.ENSP00000344456	9606.ENSP00000357392	0	0	0	0	0	0	0.900	0	0.900
CTNNB1	PPP2R5D	9606.ENSP00000344456	9606.ENSP00000417963	0	0	0	0	0	0	0.900	0	0.900
CTNNB1	YWHAB	9606.ENSP00000344456	9606.ENSP00000361930	0	0	0	0	0	0.058	0.900	0	0.901
CTNNB1	YWHAQ	9606.ENSP00000344456	9606.ENSP00000371267	0	0	0	0	0	0.125	0.900	0	0.908
CTNNB1	TLE2	9606.ENSP00000344456	9606.ENSP00000466542	0	0	0	0	0	0.073	0.900	0	0.903
CTNNB1	FRAT2	9606.ENSP00000344456	9606.ENSP00000360058	0	0	0	0	0	0	0.900	0	0.900
CTNNB1	FRAT1	9606.ENSP00000344456	9606.ENSP00000360060	0	0	0	0	0	0	0.900	0	0.900
CTNNB1	RAC1	9606.ENSP00000344456	9606.ENSP00000348461	0	0	0	0	0	0.182	0.900	0	0.914
CTNNB1	IGF2	9606.ENSP00000344456	9606.ENSP00000391826	0	0	0	0	0	0	0.900	0	0.900
CTNNB1	HDAC2	9606.ENSP00000344456	9606.ENSP00000430432	0	0	0	0	0	0.123	0.900	0	0.908
CTNNB1	TLE4	9606.ENSP00000344456	9606.ENSP00000365720	0	0	0	0	0	0.139	0.900	0	0.910
CTNNB1	EPHA2	9606.ENSP00000344456	9606.ENSP00000351209	0	0	0	0	0	0.346	0.900	0	0.931
CTNNB1	ILK	9606.ENSP00000344456	9606.ENSP00000379975	0	0	0	0	0	0.148	0.900	0	0.911
CTNNB1	MAGI1	9606.ENSP00000344456	9606.ENSP00000385450	0	0	0	0	0	0.781	0.800	0	0.954
CTNNB1	TLE3	9606.ENSP00000344456	9606.ENSP00000452871	0	0	0	0	0	0.344	0.900	0	0.931
CTNNB1	VEGFA	9606.ENSP00000344456	9606.ENSP00000478570	0	0	0	0	0	0	0.900	0	0.900
CTNNB1	NUMB	9606.ENSP00000344456	9606.ENSP00000451300	0	0	0	0	0	0.345	0.900	0	0.931
CTNNB1	FZD5	9606.ENSP00000344456	9606.ENSP00000354607	0	0	0	0	0	0.121	0.900	0	0.908
CTNNB1	MAPK9	9606.ENSP00000344456	9606.ENSP00000394560	0	0	0	0	0	0.475	0.900	0	0.945
CTNNB1	TLE1	9606.ENSP00000344456	9606.ENSP00000365682	0	0	0	0	0	0.344	0.900	0	0.931
CTNNB1	SIAH1	9606.ENSP00000344456	9606.ENSP00000349156	0	0	0	0	0	0.836	0.800	0	0.965
CTNNB1	WNT8A	9606.ENSP00000344456	9606.ENSP00000426653	0	0	0	0	0	0.180	0.900	0	0.914
CTNNB1	RHOA	9606.ENSP00000344456	9606.ENSP00000400175	0	0	0	0	0	0.132	0.900	0	0.909
CTNNB1	NLK	9606.ENSP00000344456	9606.ENSP00000384625	0	0	0	0	0	0.487	0.900	0	0.946
CTNNB1	NCOA2	9606.ENSP00000344456	9606.ENSP00000399968	0	0	0	0	0	0.270	0.900	0	0.923
CTNNB1	FGFR1	9606.ENSP00000344456	9606.ENSP00000393312	0	0	0	0	0	0.735	0.900	0	0.972
CTNNB1	PIK3R1	9606.ENSP00000344456	9606.ENSP00000428056	0	0	0	0	0	0.761	0.900	0	0.975
CTNNB1	MYC	9606.ENSP00000344456	9606.ENSP00000479618	0	0	0	0	0	0.507	0.900	0	0.948
CTNNB1	TBL1XR1	9606.ENSP00000344456	9606.ENSP00000405574	0	0	0	0	0	0.496	0.900	0	0.947
CTNNB1	MAGI2	9606.ENSP00000344456	9606.ENSP00000346151	0	0	0	0	0	0.829	0.800	0	0.964
CTNNB1	DVL1	9606.ENSP00000344456	9606.ENSP00000368169	0	0	0	0	0	0.745	0.900	0	0.973
CTNNB1	CTNNBIP1	9606.ENSP00000344456	9606.ENSP00000366474	0	0	0	0	0	0.980	0.900	0	0.998
CTNNB1	TCF7L2	9606.ENSP00000344456	9606.ENSP00000358404	0	0	0	0	0	0.997	0.900	0	0.999
CTNNB1	JUN	9606.ENSP00000344456	9606.ENSP00000360266	0	0	0	0	0	0.182	0.900	0	0.914
CTNNB1	FOXO3	9606.ENSP00000344456	9606.ENSP00000385824	0	0	0	0	0	0.589	0.900	0	0.957
CTNNB1	HDAC1	9606.ENSP00000344456	9606.ENSP00000362649	0	0	0	0	0	0.880	0.900	0	0.987
CTNNB1	YWHAZ	9606.ENSP00000344456	9606.ENSP00000379287	0	0	0	0	0	0.700	0.900	0	0.968
CTNNB1	SRC	9606.ENSP00000344456	9606.ENSP00000362680	0	0	0	0	0	0.711	0.900	0	0.969
CTSD	NCOA1	9606.ENSP00000236671	9606.ENSP00000385216	0	0	0	0	0	0	0.900	0	0.900
CTSD	NCOA2	9606.ENSP00000236671	9606.ENSP00000399968	0	0	0	0	0	0	0.900	0	0.900
CTSD	SP1	9606.ENSP00000236671	9606.ENSP00000329357	0	0	0	0	0	0.058	0.900	0	0.901
CTSD	EP300	9606.ENSP00000236671	9606.ENSP00000263253	0	0	0	0	0	0.057	0.900	0	0.901
CTSD	NCOA3	9606.ENSP00000236671	9606.ENSP00000361066	0	0	0	0	0	0	0.900	0	0.900
CTSD	ESR1	9606.ENSP00000236671	9606.ENSP00000405330	0	0	0	0	0	0.056	0.900	0	0.901
CUL1	RBX1	9606.ENSP00000326804	9606.ENSP00000216225	0	0	0	0	0	0.998	0.900	0	0.999
CUL1	NFKBIA	9606.ENSP00000326804	9606.ENSP00000216797	0	0	0	0	0	0.886	0.600	0	0.952
CUL1	GLI1	9606.ENSP00000326804	9606.ENSP00000228682	0	0	0	0	0	0.261	0.900	0	0.922
CUL1	FBXW11	9606.ENSP00000326804	9606.ENSP00000265094	0	0	0	0	0	0.975	0.800	0	0.994
CUL1	TCF7L2	9606.ENSP00000326804	9606.ENSP00000358404	0	0	0	0	0	0	0.900	0	0.900
CUL1	NOTCH4	9606.ENSP00000326804	9606.ENSP00000364163	0	0	0	0	0	0	0.900	0	0.900
CUL1	SUFU	9606.ENSP00000326804	9606.ENSP00000358918	0	0	0	0	0	0	0.900	0	0.900
CUL1	UBE2I	9606.ENSP00000326804	9606.ENSP00000348056	0	0	0	0	0	0.183	0.900	0	0.914
CUL1	GLI3	9606.ENSP00000326804	9606.ENSP00000379258	0	0	0	0	0	0.261	0.900	0	0.922
CUL1	GLI2	9606.ENSP00000326804	9606.ENSP00000390436	0	0	0	0	0	0.261	0.900	0	0.922
CUL1	UBC	9606.ENSP00000326804	9606.ENSP00000441543	0	0	0	0	0	0.924	0.600	0	0.968
CUL3	DVL2	9606.ENSP00000264414	9606.ENSP00000005340	0	0	0	0	0	0.324	0.900	0	0.929
CUL3	RBX1	9606.ENSP00000264414	9606.ENSP00000216225	0	0	0	0	0	0.990	0.900	0	0.998
CUL3	DVL3	9606.ENSP00000264414	9606.ENSP00000316054	0	0	0	0	0	0.113	0.900	0	0.907
CUL3	DVL1	9606.ENSP00000264414	9606.ENSP00000368169	0	0	0	0	0	0.113	0.900	0	0.907
CUL3	SPOP	9606.ENSP00000264414	9606.ENSP00000377001	0	0	0	0	0	0.995	0.900	0	0.999
CXCL1	IL1B	9606.ENSP00000379110	9606.ENSP00000263341	0	0	0	0	0	0	0.900	0	0.900
CXCL1	TNF	9606.ENSP00000379110	9606.ENSP00000398698	0	0	0	0	0	0	0.900	0	0.900
CXCL1	IL6	9606.ENSP00000379110	9606.ENSP00000385675	0	0	0	0	0	0	0.900	0	0.900
CXCL12	MAPK1	9606.ENSP00000379140	9606.ENSP00000215832	0	0	0	0	0	0	0.900	0	0.900
CXCL12	PLCG1	9606.ENSP00000379140	9606.ENSP00000244007	0	0	0	0	0	0	0.900	0	0.900
CXCL12	GNGT1	9606.ENSP00000379140	9606.ENSP00000248572	0	0	0	0	0	0	0.900	0	0.900
CXCL12	RAF1	9606.ENSP00000379140	9606.ENSP00000251849	0	0	0	0	0	0	0.900	0	0.900
CXCL12	GNAO1	9606.ENSP00000379140	9606.ENSP00000262494	0	0	0	0	0	0	0.900	0	0.900
CXCL12	MAP2K2	9606.ENSP00000379140	9606.ENSP00000262948	0	0	0	0	0	0	0.900	0	0.900
CXCL12	MAPK3	9606.ENSP00000379140	9606.ENSP00000263025	0	0	0	0	0	0	0.900	0	0.900
CXCL12	PIK3CA	9606.ENSP00000379140	9606.ENSP00000263967	0	0	0	0	0	0	0.900	0	0.900
CXCL12	PIK3CB	9606.ENSP00000379140	9606.ENSP00000289153	0	0	0	0	0	0	0.900	0	0.900
CXCL12	MAP2K1	9606.ENSP00000379140	9606.ENSP00000302486	0	0	0	0	0	0	0.900	0	0.900
CXCL12	GNAI2	9606.ENSP00000379140	9606.ENSP00000312999	0	0	0	0	0	0	0.900	0	0.900
CXCL12	GNG2	9606.ENSP00000379140	9606.ENSP00000334448	0	0	0	0	0	0	0.900	0	0.900
CXCL12	LCK	9606.ENSP00000379140	9606.ENSP00000337825	0	0	0	0	0	0	0.900	0	0.900
CXCL12	PLCB1	9606.ENSP00000379140	9606.ENSP00000338185	0	0	0	0	0	0	0.900	0	0.900
CXCL12	PTK2	9606.ENSP00000379140	9606.ENSP00000341189	0	0	0	0	0	0	0.900	0	0.900
CXCL12	ERBB4	9606.ENSP00000379140	9606.ENSP00000342235	0	0	0	0	0	0	0.900	0	0.900
CXCL12	GNAI1	9606.ENSP00000379140	9606.ENSP00000343027	0	0	0	0	0	0	0.900	0	0.900
CXCL12	RAC1	9606.ENSP00000379140	9606.ENSP00000348461	0	0	0	0	0	0	0.900	0	0.900
CXCL12	PIK3CG	9606.ENSP00000379140	9606.ENSP00000352121	0	0	0	0	0	0	0.900	0	0.900
CXCL12	GNAI3	9606.ENSP00000379140	9606.ENSP00000358867	0	0	0	0	0	0	0.900	0	0.900
CXCL12	PRKACB	9606.ENSP00000379140	9606.ENSP00000359719	0	0	0	0	0	0	0.900	0	0.900
CXCL12	GNAS	9606.ENSP00000379140	9606.ENSP00000360141	0	0	0	0	0	0	0.900	0	0.900
CXCL12	SRC	9606.ENSP00000379140	9606.ENSP00000362680	0	0	0	0	0	0	0.900	0	0.900
CXCL12	PRKACG	9606.ENSP00000379140	9606.ENSP00000366488	0	0	0	0	0	0	0.900	0	0.900
CXCL12	JAK2	9606.ENSP00000379140	9606.ENSP00000371067	0	0	0	0	0	0	0.900	0	0.900
CXCL12	GNB1	9606.ENSP00000379140	9606.ENSP00000481878	0	0	0	0	0	0	0.900	0	0.900
CXCL12	PIK3R1	9606.ENSP00000379140	9606.ENSP00000428056	0	0	0	0	0	0	0.900	0	0.900
CXCL12	PPARA	9606.ENSP00000379140	9606.ENSP00000385523	0	0	0	0	0	0	0.900	0	0.900
CXCL12	HRAS	9606.ENSP00000379140	9606.ENSP00000407586	0	0	0	0	0	0	0.900	0	0.900
CXCL12	ESR1	9606.ENSP00000379140	9606.ENSP00000405330	0	0	0	0	0	0	0.900	0	0.900
CXCL2	IL1B	9606.ENSP00000427279	9606.ENSP00000263341	0	0	0	0	0	0	0.900	0	0.900
CXCL2	IL6	9606.ENSP00000427279	9606.ENSP00000385675	0	0	0	0	0	0	0.900	0	0.900
CXCL2	TNF	9606.ENSP00000427279	9606.ENSP00000398698	0	0	0	0	0	0	0.900	0	0.900
CXCL8	NFKB1	9606.ENSP00000306512	9606.ENSP00000226574	0	0	0	0	0	0	0.900	0	0.900
CXCL8	MAPK14	9606.ENSP00000306512	9606.ENSP00000229795	0	0	0	0	0	0	0.900	0	0.900
CXCL8	IL4	9606.ENSP00000306512	9606.ENSP00000231449	0	0	0	0	0	0	0.900	0	0.900
CXCL8	EP300	9606.ENSP00000306512	9606.ENSP00000263253	0	0	0	0	0	0.270	0.900	0	0.923
CXCL8	IL1B	9606.ENSP00000306512	9606.ENSP00000263341	0	0	0	0	0	0	0.900	0	0.900
CXCL8	PPP2R1A	9606.ENSP00000306512	9606.ENSP00000324804	0	0	0	0	0	0	0.900	0	0.900
CXCL8	PPP2CA	9606.ENSP00000306512	9606.ENSP00000418447	0	0	0	0	0	0	0.900	0	0.900
CXCL8	GNAI2	9606.ENSP00000306512	9606.ENSP00000312999	0	0	0	0	0	0.213	0.900	0	0.917
CXCL8	MAPK11	9606.ENSP00000306512	9606.ENSP00000333685	0	0	0	0	0	0	0.900	0	0.900
CXCL8	LYN	9606.ENSP00000306512	9606.ENSP00000428924	0	0	0	0	0	0	0.900	0	0.900
CXCL8	GNB1	9606.ENSP00000306512	9606.ENSP00000481878	0	0	0	0	0	0.800	0.900	0	0.979
CXCL8	GNG2	9606.ENSP00000306512	9606.ENSP00000334448	0	0	0	0	0	0.800	0.900	0	0.979
CXCL8	RELA	9606.ENSP00000306512	9606.ENSP00000384273	0	0	0	0	0	0.753	0.900	0	0.974
CXCL8	TNF	9606.ENSP00000306512	9606.ENSP00000398698	0	0	0	0	0	0	0.900	0	0.900
CXCL8	IL6	9606.ENSP00000306512	9606.ENSP00000385675	0	0	0	0	0	0	0.900	0	0.900
CYCS	NGFR	9606.ENSP00000307786	9606.ENSP00000172229	0	0	0	0	0	0	0.900	0	0.900
CYCS	MAPK1	9606.ENSP00000307786	9606.ENSP00000215832	0	0	0	0	0	0	0.900	0	0.900
CYCS	PPP2CB	9606.ENSP00000307786	9606.ENSP00000221138	0	0	0	0	0	0	0.900	0	0.900
CYCS	PPP3R1	9606.ENSP00000307786	9606.ENSP00000234310	0	0	0	0	0	0.056	0.900	0	0.901
CYCS	PPP2R5A	9606.ENSP00000307786	9606.ENSP00000261461	0	0	0	0	0	0	0.900	0	0.900
CYCS	MAPK3	9606.ENSP00000307786	9606.ENSP00000263025	0	0	0	0	0	0	0.900	0	0.900
CYCS	PPP2R2A	9606.ENSP00000307786	9606.ENSP00000325074	0	0	0	0	0	0	0.900	0	0.900
CYCS	PPP2R5C	9606.ENSP00000307786	9606.ENSP00000412324	0	0	0	0	0	0	0.900	0	0.900
CYCS	PPP3CB	9606.ENSP00000307786	9606.ENSP00000378306	0	0	0	0	0	0	0.900	0	0.900
CYCS	PPP2R1A	9606.ENSP00000307786	9606.ENSP00000324804	0	0	0	0	0	0	0.900	0	0.900
CYCS	PPP3CA	9606.ENSP00000307786	9606.ENSP00000378323	0	0	0	0	0	0	0.900	0	0.900
CYCS	PPP2CA	9606.ENSP00000307786	9606.ENSP00000418447	0	0	0	0	0	0	0.900	0	0.900
CYLD	TNFRSF1A	9606.ENSP00000392025	9606.ENSP00000162749	0	0	0	0	0	0.765	0.900	0	0.975
CYLD	TAB1	9606.ENSP00000392025	9606.ENSP00000216160	0	0	0	0	0	0	0.900	0	0.900
CYLD	TRAF2	9606.ENSP00000392025	9606.ENSP00000247668	0	0	0	0	0	0.711	0.900	0	0.969
CYLD	RIPK1	9606.ENSP00000392025	9606.ENSP00000259808	0	0	0	0	0	0.839	0.900	0	0.983
CYLD	TRADD	9606.ENSP00000392025	9606.ENSP00000341268	0	0	0	0	0	0	0.900	0	0.900
CYLD	TAB2	9606.ENSP00000392025	9606.ENSP00000356426	0	0	0	0	0	0.114	0.900	0	0.907
CYLD	MAP3K7	9606.ENSP00000392025	9606.ENSP00000358335	0	0	0	0	0	0.559	0.900	0	0.954
CYLD	TAB3	9606.ENSP00000392025	9606.ENSP00000368215	0	0	0	0	0	0	0.900	0	0.900
CYLD	DDX58	9606.ENSP00000392025	9606.ENSP00000369213	0	0	0	0	0	0.270	0.900	0	0.923
CYLD	IKBKB	9606.ENSP00000392025	9606.ENSP00000430684	0	0	0	0	0	0.069	0.900	0	0.902
CYLD	UBC	9606.ENSP00000392025	9606.ENSP00000441543	0	0	0	0	0	0.808	0.900	0	0.979
CYLD	TNF	9606.ENSP00000392025	9606.ENSP00000398698	0	0	0	0	0	0.686	0.900	0	0.967
CYLD	TRAF6	9606.ENSP00000392025	9606.ENSP00000433623	0	0	0	0	0	0.833	0.800	0	0.965
CYLD	IKBKG	9606.ENSP00000392025	9606.ENSP00000483825	0	0	0	0	0	0.880	0.900	0	0.987
